Class,Text
sport,"به گزارش خبرنگار مهر، بعد از گذشت سه ماه از برگزاری بازی‌های پاراآسیایی، مراسم تقدیر از برترین‌های فرهنگی کاروان اعزامی به ابن بازی‌ها با عنوان «حدیث سرآمدان» امروز یکشنبه برگزار شد.
کیومرث هاشمی وزیر ورزش در این مراسم حضور نداشت اما غفور کارگری رئیس کمیته پارالمپیک، شروین اسبقیان معاون توسعه ورزش قهرمانی و حرفه‌ای وزارت ورزش، و مریم کاظمی‌پور معاون امور بانوان وزارتخانه، محمد پولادگر نایب رئیس کمیته ملی پارالمپیک، کمال جوانمرد دبیر اجرایی کمیته ملی پارالمپیک، علی جوادی مدیرکل ورزش و جوانان استان تهران و تعدادی از مسئولان، مربیان و ورزشکاران از حاضران در این مراسم بودند. این مراسم با حرکات ورزش زورخانه‌ای آغاز شد و در ادامه نیز تعدادی از مسئولان سخنرانی کردند.
در جریان مراسم «حدیث سرآمدان» از ۶۷ چهره برتر فرهنگی در بازی‌های پاراآسیایی هانگژو تجلیل به عمل آمد.
کد خبر 6013900
زینب حاجی حسینی"
sport,"به گزارش خبرنگار مهر، تیم ملی فوتبال ایران در مرحله یک چهارم نهایی جام ملت‌های آسیا موفق شد با نتیجه ۲ بر یک ژاپن را شکست دهد و راهی مرحله نیمه نهایی شود.
این دیدار آخرین دیدار جام ملت‌های آسیا بود که در ورزشگاه «اجوکیشن سیتی» برگزار می‌شد و با پایان این دیدار از این ورزشگاه در جام ملت‌های ۲۰۲۳ استفاده نخواهد شد.
کنفدراسیون فوتبال آسیا در پایان این مسابقه از مدیر این ورزشگاه بابت میزبانی مسابقات تقدیر کرد.
کد خبر 6013323"
sport,"به گزارش خبرگزاری مهر به نقل از رسانه رسمی باشگاه تراکتور، رحمان جعفری مهاجم ۲۶ ساله تیم شمس آذر قزوین پس از مذاکره و توافق با هوشنگ نصیرزاده، با عقد قرارداد دو و نیم ساله شاگرد پاکو خمز شد.
این بازیکن امسال ۵ گل در ۱۴ بازی و فصل گذشته نیز آمار خیره کننده ۲۴ گل در ۳۱ بازی از خود برجای گذاشته بود.
جعفری سابقه پوشیدن پیراهن تیم‌های نساجی و شهر خودرو را هم در کارنامه دارد.
کد خبر 6014426"
sport,"به گزارش خبرنگار مهر، تیم ملی فوتبال ایران در مرحله یک چهارم نهایی جام ملت‌های آسیا موفق شد با نتیجه ۲ بر یک ژاپن را شکست دهد و راهی مرحله نیمه نهایی شود.
این پیروزی در رسانه‌های اروپایی واکنش داشت و بسیاری از رسانه‌ها آن را پوشش دادند.
پایگاه خبری «گاردین» در این خصوص نوشت: ایران در وقت‌های اضافه و با یک ضربه پنالتی موفق شد ژاپن را شکست دهد و یک پیروزی چشمگیر برای ایران رقم خورد.
پایگاه خبری «رویترز» نوشت: ایران پس از اینکه جهانبخش پنالتی لحظات آخر این تیم را به ثمر رساند ژاپن را شکست داد و موجب حذف تیمی شد که ۴ بار عنوان قهرمانی این مسابقات را از آن خود کرده است.
رسانه «فرانس ۲۴» هم نوشت: ایران با گل دقیقه ۹۶ ژاپن را مبهوت خود کرد و راهی نیمه نهایی شد تا یک برد دراماتیک برای تیم ملی رقم بخورد.
پایگاه خبری «سی بی اس اسپورت» هم نوشت: ایران یک بازگشت دراماتیک را برابر ژاپن رقم زد.
رسانه ورزشی «espn» هم نوشت: ایران بهترین تیمی بود که ژاپن از ابتدای مسابقات با آن مواجه شده بود و پس از آنکه در نیمه نخست موفق شد با نتیجه یک بر صفر از این تیم جلو بیفتد در نهایت با نتیجه ۲ بر یک شکست خورد
کد خبر 6013367"
sport,"به گزارش خبرنگار مهر، تیم‌های ملی فوتبال ایران و ژاپن در مرحله یک چهارم نهایی جام ملت‌های آسیا ۲۰۲۳ به مصاف هم رفتند که این بازی در پایان با برتری دو بر یک ایران همراه شد. محمد محبی و علیرضا جهانبخش دو گلزن ایران در این بازی بودند.
علیرضا بیرانوند، شجاع خلیل زاده، سعید عزت اللهی و محمد محبی ۴ بازیکنی بودند که در بازی با سوریه از داور کارت زرد دریافت کردند و اگر در دیدار با ژاپن کارت زرد می‌گرفتند دیدار نیمه نهایی را از دست می‌دادند که خدا را شکر هیچکدام از این نفرات کارت نگرفتند و به این ترتیب ایران محرومی در دیدار نیمه نهایی نخواهد داشت.
ایران در مرحله نیمه نهایی باید روز ۱۸ بهمن و از ساعت ۱۸:۳۰ رو در روی برنده دیدار قطر و ازبکستان قرار بگیرد.
کد خبر 6013309"
sport,"به گزارش خبرگزاری مهر به نقل از روابط عمومی سازمان لیگ فوتبال ایران، ضمن تبریک پیروزی تیم ملی فوتبال کشورمان مقابل ژاپن و صعود به مرحله نیمه نهایی جام ملت‌های آسیا و با توجه به اهمیت ادامه حضور مقتدرانه تیم ملی در جام ملت‌ها و همچنین لزوم تمرکز بیشتر و مطلوب‌تر ملی پوشان و همکاری با باشگاه‌هایی که بازیکنان خود را در اختیار تیم ملی قرار داده‌اند.
متعاقباً درخواست رسمی دو باشگاه پرسپولیس و استقلال که به ترتیب ۳ و ۲ بازیکن در اردوی تیم ملی در قطر دارند، دو دیدار پرسپولیس – نفت و گاز گچساران و مس رفسنجان و استقلال در جام حذفی که مقرر بود روز جمعه ۲۰ بهمن برگزار شود، لغو و به زمان دیگری موکول می‌گردد.
کد خبر 6014410"
sport,"به گزارش خبرگزاری مهر و به نقل از روابط عمومی فدراسیون دوومیدانی، با توجه به برگزاری ۲ رقابت انتخابی با عنوان‌های جایزه بزرگ و قهرمانی باشگاه‌های کشور و همچنین پس از تشکیل شورای فنی فدراسیون دوو میدانی و بحث و بررسی اعضاء آن ملی پوشان کشورمان در یازدهمین دوره رقابت‌های دوومیدانی داخل سالن قهرمانی آسیا در هر دو بخش بانوان و آقایان مشخص و معرفی شدند.
بخش بانوان:
ماده ۶۰متر سرعت:فرزانه فصیحی(اصفهان)،حمیده اسماعیل‌نژاد(خراسان رضوی)،فائزه آشورپور(خراسان رضوی)ماده ۶۰متر با مانع:الناز کمپانی(فارس)،فائزه آشور پور(خراسان رضوی)،سارا ندافی(فارس)ماده ۴۰۰متر:کژان رستمی(کردستان)،نازنین فاطمه عیدیان(تهران)،شهلا محمودی(قزوین)ماده۸۰۰متر:تکتم دستاربندان(خراسان رضوی)،مریم احمدی(خوزستان)،نگین آذری عدالت(تهران)ماده۱۵۰۰متر:پریچهر شاهی(تهران)،بشرا راموز(کردستان)،سمیرا خداترس(خراسان رضوی)ماده۳۰۰۰متر:پریسا عرب(تهران)،پریچهر شاهی(تهران)،حدیثه رئوف(خراسان رضوی)ماده پرتاب وزنه:الهام سادات هاشمی(مازندران)،زهرا امیدوار(فارس)،ملینا رضایی ملک(مازندران)ماده‌پرش طول:الهه رحیمی‌فر(تهران)،ریحانه مبینی(اصفهان)،نجمه خرمالی(گلستان)ماده پرش سه‌گام:مریم کاظمی(یزد)،سارینا ساعدی(تهران)،زهرا حفظی(یزد)ماده پرش ارتفاع:محیا نعیمی(تهران)،عسل علی قلی(تهران)،مائده مطهری(کردستان)ماده پرش با نیزه:مهسا میرزا طبیبی(تهران)،سمیرا کردعلی(یزد)،فاطمه خدایی(یزد)ماده پنجگانه:فاطمه محیطی زاده(تهران)،صبا خراسانی(تهران)،الناز موسایی(تهران)ماده ۴در۴۰۰متر:مریم محبی(تهران)،نگین آذری عدالت(تهران)و دوندگان ۴۰۰متر

* بخش آقایان:
ماده ۶۰متر سرعت:حسن تفتیان(خراسان رضوی)،بنیامین یوسفی(فارس)،مسیح مرادی(فارس)ماده۶۰متر مانع:علی سلامتیان(قم)،امیر حسین عزیزی(اصفهان)،مسعود کامران(اصفهان)ماده۴۰۰متر:آرش سیاری(لرستان)،میلاد ناصح جهانی(آذربایجان شرقی)،سجاد آقایی(خراسان رضوی)ماده۸۰۰متر:سبحان احمدی(کرمانشاه)،علی امیریان(سیستان‌وبلوچستان)،امید امیریان(سیستان‌وبلوچستان)ماده ۱۵۰۰متر:علی امیریان(سیستان‌وبلوچستان)،امیر فرزام صفری(کرمانشاه)،سید امیر زمانپور(کردستان)ماده۳۰۰۰متر:سید امیر زمانپور(کردستان)،حسین نوری(کهگیلویه‌و بویر احمد)،جلیل ناصری(ایلام)ماده پرتاب وزنه:حسین روزگار(فارس)،محمدرضا طیبی(مازندران)،مهدی صابری(اصفهان)ماده پرش طول:مهدی تماری(بوشهر)،محمد امین قره(گلستان)،محمدرضا فیروزکوهی(مازندران)ماده پرش سه‌گام:مجتبی زاهدی(خراسان رضوی)،وحید صدیق(مازندران)،حمیدرضا کیا(گلستان)ماده پرش ارتفاع:کیوان قنبرزاده(مازندران)،مهدی خدادادی(مازندران)،محمد مهدی کریم‌زاده(اصفهان)ماده پرش با نیزه:ارشیا مصدقی(تهران)،محمد مهدی معتمد نیا(البرز)،حسین فلاح(تهران)ماده هفتگانه:عرفان محمودی(تهران)،امیر مهدی حنیفه(تهران)،پویان شکری(تهران)ماده ۴در۴۰۰متر :محمدرضا طالعی(اردبیل)،علی امیریان(سیستان‌و بلوچستان)و دوندگان ۴۰۰متر
یازدهمین دوره رقابت‌های دوومیدانی داخل سالن قهرمانی آسیا طی روزهای ۲۸الی۳۰بهمن ماه به میزبانی کشورمان و در ورزشگاه آفتاب انقلاب برگزار خواهد شد.
کد خبر 6012930"
sport,"به گزارش خبرنگار مهر، پس از اینکه کنفدراسیون فوتبال آسیا مهدی طارمی را به دلیل دریافت کارت قرمز در دیدار با سوریه مبلغ ۲ هزار دلار جریمه کرده بود این کنفدراسیون باز هم احکام جدیدی را علیه این بازیکن و همچنین فدراسیون فوتبال ایران صادر کرده است. این احکام به اتفاقات دیدار ایران و سوریه مرتبط است.
طبق اعلام کمیته انضباطی و اخلاق کنفدراسیون فوتبال آسیا، مهدی طارمی به دلیل نقض ماده ۱۳.۱، ماده ۱۴.۵.۱ و پیوست ۸ آئین نامه انضباطی کنفدراسیون فوتبال آسیا به پرداخت مبلغ ۵ هزار دلار جریمه شده است. این مبلغ باید ظرف مدت ۳۰ روز از زمان اعلام آن پرداخت شود. در صورتی که این تخلف تکرار شود مهدی طارمی با جرایم سنگین‌تری مواجه خواهد شد. این جریمه به دلیل ورود مهدی طارمی به زمین بازی پس از سوت پایان بازی با سوریه صورت گرفته است.
علاوه بر این، فدراسیون فوتبال ایران به دلیل نقض ماده ۵۳.۱ آئین نامه انضباطی کنفدراسیون فوتبال آسیا به پرداخت مبلغ ۴ هزار و ۲۰۰ دلار جریمه شد. این حکم به دلیل جریمه انضباطی ۶ نفر از اعضای مرتبط با فدراسیون فوتبال ایران توسط داور دیدار ایران و سوریه صورت گرفته است.
کد خبر 6013781"
sport,"به گزارش خبرنگار مهر، رقابت‌های وزنه‌برداری قهرمانی بزرگسالان آسیا انتخابی المپیک ۲۰۲۴ پاریس از روز گذشته رسماً به میزبانی شهر تاشکند در کشور ازبکستان آغاز شد. تیم ملی وزنه برداری ایران با سه نماینده علیرضا عباسپور، علی عالی پور و عبدالله بیرانوند راهی این مسابقات شد. سه وزنه‌بردار جوانی که به گفته نواب نصیرشلال برای کسب تجربه راهی این میدان شدند. البته اعزام این سه نفر به مسابقات قهرمانی آسیا با واکنش‌های زیادی همراه بود، از ابتدا قرار بود نفرات المپیکی راهی این مسابقات نشوند اما اعزام تنها سه وزنه‌بردار جوان در شرایطی که انتظار می‌رفت نفرات بیشتری اعزام شوند چالش جدی برای وزنه‌برداری ایران به وجود آورد.
اعضای کمیته فنی در آخرین اردوی تیم ملی وزنه‌برداری ایران در چالوس حاضر شدند تا شرایط وزنه‌برداری و رکوردها را از نزدیک ببینند. طبق گفته «حسین توکلی یکی از اعضای کمیته فنی، در آن جلسه قرار شد برای اعزام به مسابقات قهرمانی آسیا دو سیاست در نظر گرفته شود؛ یکی افرادی که قرار است سهمیه کسب کنند و نیاز به حضور در این مسابقه دارند و دیگری افرادی که شانس کسب مدال در مسابقات قهرمانی آسیا دارند.»
با این وجود اما نفراتی در لیست اعزامی مسابقات قهرمانی آسیا قرار گرفتند که نه تنها شانس کسب سهمیه ندارند بلکه حتی شانس کسب مدال هم ندارند و طبق گفته نواب نصیرشلال این سه وزنه‌بردار تنها به مسابقات قهرمانی آسیا اعزام می‌شوند تا میدان ببینند.
چه کسی نفرات اعزامی به مسابقات قهرمانی آسیا را انتخاب کرد؟
نواب نصیرشلال سرمربی تیم ملی وزنه‌برداری ایران در گفت‌وگو با خبرنگار مهر، با بیان اینکه اعزام این سه وزنه‌بردار به مسابقات قهرمانی آسیا با نظر اعضای کمیته فنی بود گفت: رئیس فدراسیون بعد از جلسه‌ای که با اعضای کمیته فنی داشته به ما اسم داد، من از صحبت برخی دوستان اعضای کمیته فنی تعجب می‌کنم. شاید رضازاده جز کمیته فنی نبوده و یا این موضوع را با او مطرح نکردند. اما اسامی که انوشیروانی به ما داد بعد از نظر کمیته فنی بود. با توجه به مسابقه رکوردگیری و شرایطی که به اعضای کمیته فنی توضیح دادیم در نهایت طبق تصمیم‌گیری اعضای کمیته چند اسم به ما دادند که پس از بررسی یکی دو نفر از وزنه‌برداران را صلاح ندانستیم به مسابقات اعزام شوند و نام آن‌ها حذف و در نهایت همین سه نفر باقی ماندند که به مسابقات قهرمانی آسیا اعزام شوند.
در مقابل صحبت‌های سرمربی تیم ملی وزنه‌برداری، حسین توکلی یکی از اعضای کمیته فنی اعلام کرد که هیچ اسمی به سرمربی تیم برای اعزام به این مسابقات ندادند و تنها دو سیاست مهم از سوی کمیته فنی برای تیم ملی در نظر گرفته شده که به فدراسیون وزنه‌برداری ایران کمک کند. آن سیاست هم همانطور که گفته شد یکی اعزام نفراتی که شانس کسب سهمیه المپیک دارند و دیگر نفراتی که شانس مدال‌آوری دارند در اولویت اعزام قرار بگیرند. اما در نهایت انتخاب با خود سرمربی تیم ملی بوده و او نفرات اعزامی به مسابقات قهرمانی آسیا را انتخاب کرده است. نکته قابل توجه اینکه توکلی عضو کمیته فنی تیم ملی وزنه‌برداری معتقد است اگر اعضای کمیته فنی برای مسابقات قهرمانی آسیا اسم داده‌اند، چرا سرمربی تیم دوباره تغییراتی در آن ایجاد کرده است؟!
حتی توکلی در مورد خط زدن رسول معتمدی و از دست دادن شانس المپیک برای این وزنه‌بردار به خبرنگار مهر گفت: «وضعیت دست رسول زیاد خوب نیست، ضمن اینکه واقعاً فدراسیون او را حمایت کرد و به چندین مسابقه اعزام شد. رسول همیشه در اردوها بود و مورد حمایت قرار گرفت، اما فدراسیون الان از او ناامید شده که آیا رکوردهایش بهبود پیدا می‌کند یا خیر. نمی‌دانم وقت دادن یا ندادن به او درست باشد یا خیر. شاید هر مربی دیگری بود با توجه به شرایطی که رسول داشت از همان اول روی او حساب نمی‌کرد. ضمن اینکه ترس زیادی برای او بعد از مصدومیت به وجود آمده و به زمان نیاز دارد تا بتواند دوباره خودش را پیدا کند. من خودم بسیار امیدوار بودم که رسول برمی‌گردد. البته کسی هم به حذف او از مسابقات قهرمانی آسیا رأی نداد. اعضای کمیته فنی هیچکدام به حذف او رأی ندادند و حتی معتقد بودند که یک سهمیه را نسوزانیم و باز هم به او فرصت بدهیم تا در یک مسابقه دیگر شرکت کند و اگر در بین ۱۰ نفر قرار نگرفت خود به خود حذف خواهد شد.»
با توجه به صحبت‌های اعزامی کمیته فنی و همچنین سرمربی تیم ملی به نظر می‌رسد بین آن‌ها اختلاف نظر و دلخوری زیادی به وجود آمده که ترکش آن به مسابقات قهرمانی آسیا اصابت کرد، در این میدان تیم ملی وزنه‌برداری با حداقل‌ترین نفرات اعزام شد. شاید اگر اعضای کادرفنی و سرمربی تیم ملی به یک توافق می‌رسند و در همان شبی که از اردوی تیم ملی بازدید کردند اختلافات را حل می‌کردند الان تیم وزنه‌برداری ایران برای مسابقات قهرمانی آسیا شرایط بهتری داشت.
با توجه به شرایط پیش آمده به نظر می‌رسد رئیس فدراسیون پس از بازگشت از ازبکستان حل مشکلات درون خانوادگی را در اولویت کار خود قرار دهد؛ اعضای کمیته فنی معتقدند به هیچ عنوان قصد ندارند رودرروی سرمربی قرار بگیرند اما تصمیماتی که برای اعزام برخی نفرات به مسابقات قهرمانی آسیا گرفته شد نشان می‌دهد اختلافات بین اعضای کمیته فنی و سرمربی تیم وجود دارد و باید رئیس فدراسیون هر چه سریع‌تر به این موضوع ورود کند تا وزنه‌برداری در سال المپیک با چالش روبه‌رو نشود.
در هر حال مسئولیت تیم اعزامی به مسابقات قهرمانی آسیا به گفته اعضای کمیته فنی سرمربی تیم ملی است اما شاید بهتر بود برای این مسابقات تصمیمات بهتری گرفته می‌شد تا تیم اعزامی با این هزینه‌های سرسام آور دست پر به ایران بازمی‌گشت.
کد خبر 6013682
سیده فرزانه شریفی"
sport,"به گزارش خبرگزاری مهر، بیست‌وسومین دوره مسابقات والیبال قهرمانی باشگاه‌های برتر زنان ایران با حضور هفت تیم مهرسان، هوران یزد، پیکان تهران، فولاد مبارکه سپاهان، ذوب آهن اصفهان، مس رفسنجان و سایپا تهران از پنجم آبان ماه آغاز شد و مرحله مقدماتی این دوره از رقابت‌ها پس از گذشت چهارده هفته، روز جمعه (۱۳ بهمن ۱۴۰۲) به پایان رسید.
تیم‌های سایپا تهران، فولاد مبارکه سپاهان، مهرسان تهران و ذوب آهن اصفهان به مرحله نیمه نهایی راه یافتند و این رقابت‌ها با حضور چهار نماینده از شهرهای تهران و اصفهان پیگیری خواهد شد.
دیدارهای مرحله نیمه‌نهایی لیگ برتر زنان به صورت دو برد از سه مسابقه است که دور رفت سه شنبه ۱۷ بهمن، دور برگشت دوشنبه ۲۳ بهمن و در صورت نیاز به مسابقه سوم، این دیدارها روز شنبه ۲۸ بهمن برگزار می‌شود.
در دور رفت مرحله نیمه‌نهایی این رقابت‌ها، تیم صدرنشین سایپا از تیم ذوب آهن اصفهان در سالن فدراسیون والیبال میزبانی می‌کند. تیم سایپا در هفته دوم و نهم مرحله مقدماتی موفق به برد سه امتیازی برابر ذوب آهن شد.
سایپا تهران در پایان مرحله مقدماتی با ۱۱ برد، یک شکست و کسب ۳۳ امتیاز در جایگاه نخست جدول ایستاد و ذوب آهن اصفهان هم با ۶ برد و ۱۹ امتیاز رتبه چهارم را به دست آورد و آخرین سهمیه حضور در مرحله نیمه نهایی را از آن خود کرد.
در دیدار دیگر دور رفت نیمه نهایی، فولاد مبارکه سپاهان و مهرسان تهران به مصاف یکدیگر خواهند رفت. این رقابت در سالن شهید میثمی اصفهان برگزار می‌شود و طلایی پوشان سپاهان از شاگردان فاطمه رشیدی میزبانی خواهند کرد.
فولاد مبارکه سپاهان با ۱۰ برد و ۲۸ امتیاز (رتبه دوم) و مهرسان تهران با ۸ برد و ۲۵ امتیاز (جایگاه سوم) راهی مرحله نیمه نهایی شدند. مهرسان در کارنامه خود ۴ باخت در مرحله مقدماتی دارد که ۲ مورد از آن مربوط به دیدار با سپاهان در هفته‌های دوم و نهم است و در هر دو دیدار شاگردان فریبا صادقی موفق به پیروزی با نتیجه سه بر دو مقابل بلندقامتان مهرسان شده‌اند.
نخستین دوره مسابقات والیبال قهرمانی باشگاه‌های برتر زنان ایران در سال ۱۳۸۰ به صورت دوره‌ای برگزار شد و تیم هما تهران به قهرمانی در این دوره از مسابقات دست یافت. از سال ۱۳۸۰ که این رقابت‌ها آغاز شد، لیگ برتر والیبال زنان تا کنون ادامه یافته است و تیم ذوب‌آهن اصفهان با شش دوره قهرمانی، پرافتخارترین تیم شرکت کننده در این مسابقات است. این تیم هفت عنوان نایب قهرمانی و چهار مدال برنز نیز در پرونده کاری خود در لیگ برتر دارد.
در بیست‌ودو دوره گذشته لیگ برتر زنان ایران ۱۰ تیم در سکوی نخست و قهرمانی ایستاده‌اند.
هما تهران (۱۳۸۲،۱۳۸۰ و ۱۳۸۳)، دانشگاه آزاد (۱۳۸۱ و ۱۳۹۳)، ذوب‌آهن اصفهان (۱۳۸۴ تا ۱۳۸۸ و ۱۳۹۷)، پرسپولیس (۱۳۸۹)، گیتی پسند (۱۳۹۰ و ۱۳۹۱)، گاز تهران (۱۳۹۲ و ۱۳۹۴)، بانک سرمایه (۱۳۹۵)، پیکان تهران (۱۳۹۶ و ۱۴۰۱)، سایپا تهران (۱۳۹۹) و باریج اسانس کاشان (۱۴۰۰). سال ۱۳۹۸ به دلیل شیوع کرونا مسابقات تعطیل شد و ناتمام ماند.
برنده دو تیم سایپا و ذوب‌آهن که سابقه قهرمانی در لیگ برتر زنان را دارند، امسال یک پای فینال خواهد بود و در طرف دیگر برنده جدال فولاد مبارکه سپاهان و مهرسان که تا کنون سابقه قهرمانی ندارند، دیگر فینالیست این دوره از مسابقات است.
برنامه دیدارهای دور رفت (سه‌شنبه ۱۷ بهمن) مرحله نیمه‌نهایی لیگ برتر زنان به قرار زیر است:
سایپا تهران – ذوب‌آهن اصفهان، سالن فدراسیون
فولاد مبارکه سپاهان – مهرسان تهران، سالن شهید میثمی
این مسابقات ساعت ۱۲ ظهر به صورت همزمان برگزار می‌شود.
کد خبر 6013926
سیده فرزانه شریفی"
sport,"به گزارش خبرنگار مهر، در آخرین دیدار از مرحله یک چهارم نهایی جام ملت‌های آسیا ۲۰۲۳ تیم‌های ملی فوتبال قطر و ازبکستان شامگاه شنبه ۱۴ بهمن به مصاف هم رفتند که این بازی در وقت‌های قانونی و اضافه با نتیجه تساوی یک بر یک به پایان رسید تا تکلیف پیروز این بازی در ضربات پنالتی مشخص شود.
در ضربات پنالتی قطری‌ها با درخشش «مشعل برشام» دروازه‌بان خود موفق شدند با نتیجه ۳ بر دو ازبکستان را شکست دهند و حریف ایران در مرحله نیمه نهایی این مسابقات شوند. برشام با حضور در درون دروازه قطر عملکرد خیلی خوبی را از خود در جریان بازی به نمایش گذاشت و بارها با واکنش‌های خود مانع از ورود توپ به دروازه خود شد.
اوج درخشش برشام در ضربات پنالتی بود که او توانست ۳ ضربه بازیکنان ازبکستان را مهار کند و مرد اصلی قطری‌ها در پیروزی این بازی بود. تیم‌های ملی فوتبال قطر و ایران باید روز چهارشنبه ۱۸ بهمن و در دومین دیدار از مرحله نیمه نهایی جام ملت‌های آسیا ۲۰۲۳ رو در روی هم قرار گیرند.
برشام با واکنش‌هایی که در بازی با ازبکستان داشت، نشان داد که شاگردان امیر قلعه نویی کار راحتی برای باز کردن دروازه او ندارند و اگر کار به ضربات پنالتی کشیده شود با توجه به حضور دو دروازه‌بان پنالتی گیر در درون دروازه هر دو تیم، شاهد رقابت زیبایی خواهیم بود.
کد خبر 6013718"
